"Col1","retail_price","is_FK_Advantage_product","brand","Demand"
"Footwear",499,0,"vinaya",2.00401606425703
"Home",489,0,"Adishma",1.25706940874036
"Home",1259,0,"Happy walls",5.26778242677824
"Home",489,0,"Adishma",1.25706940874036
"Footwear",499,0,"vinaya",2.00401606425703
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Beauty",1800,0,"Menow",1.50125104253545
"Home",1299,0,"Happy walls",4.34448160535117
"Home",489,0,"Adishma",1.25706940874036
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Beauty",150,0,"Blue Heaven",1.03448275862069
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Home",5000,0,"Rrsskids",1.19047619047619
"Footwear",495,0,"La Shades",1
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Footwear",1199,0,"GISOLE",2.40280561122244
"Home",449,0,"Style Homez",1
"Footwear",2499,0,"NOMADIC",2.5015015015015
"Home",1199,0,"Ddreamz",6.34391534391534
"Footwear",499,0,"vinaya",2.00401606425703
"Bags",3200,0,"Anti Gravity",2.23619846261356
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Footwear",2499,0,"NOMADIC",2.5015015015015
"Footwear",999,0,"Clever Steps",2.00200400801603
"Home",1299,0,"Happy walls",4.34448160535117
"Home",599,0,"Smart Wall Guru",3.01005025125628
"Home",1299,0,"Happy walls",4.34448160535117
"Footwear",2499,0,"NOMADIC",2.5015015015015
"Footwear",1299,0,"Pure Play",1.17663043478261
"Footwear",1299,0,"Gato",2.74050632911392
"Footwear",1899,0,"Sparx",1.05558643690939
"Footwear",3145,0,"Red Chief",1.02945990180033
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Home",749,0,"Style Homez",1
"Clothing",450,0,"Njoy",1.40625
"Home",1599,0,"Smart Wall Guru",3.20440881763527
"Home",1099,0,"Ally The Creations",1.62573964497041
"Home",489,0,"Adishma",1.25706940874036
"Automotive",5999,0,"HIMMLISCH",4.62172573189522
"Footwear",999,0,"Rajdoot",1.67899159663866
"Jewellery",1450,0,"Taraash",1
"Clothing",2445,0,"DWM",3
"Home",1299,0,"Lolprint",2.60320641282565
"Home",1299,0,"Lolprint",2.60320641282565
"Clothing",1797,0,"DWM",3
"Footwear",756,0,"SHOPOJ",2
"Footwear",698,0,"SHOPOJ",2
"Jewellery",570,0,"KALYANI COVERING",1.425
"Home",1299,0,"Lolprint",2.60320641282565
"Clothing",2445,0,"DWM",3
"Clothing",1049,0,"Speedo",1
"Footwear",780,0,"SHOPOJ",2
"Bags",939,0,"Chipmunk",1.77169811320755
"Footwear",1299,0,"reenak",2.4100185528757
"Clothing",799,0,"Rossini",1.23112480739599
"Clothing",1499,0,"SWARN",6.54585152838428
"Home",1250,0,"eKolhapuri",2.5
"Footwear",895,0,"keco",1
"Home",1815,0,"eKolhapuri",2.50344827586207
"Jewellery",6000,0,"Magic",4.95049504950495
"Footwear",778,0,"SHOPOJ",2
"Home",1000,0,"eKolhapuri",2.5
"Home",1650,0,"eKolhapuri",2.5
"Footwear",499,0,"Do Bhai",1
"Pens",399,0,"ab posters",2.00502512562814
"Kitchen",1499,0,"Hariom enterprises",3.33111111111111
"Footwear",799,0,"Reyes Reales",2.66333333333333
"Clothing",999,0,"Clareo",1.69609507640068
"Home",850,0,"Innovative",1.41903171953255
"Footwear",999,0,"NAISHA",2.00200400801603
"Home",1250,0,"eKolhapuri",2.5
"Home",1000,0,"eKolhapuri",2.5
"Sports",500,0,"JJ JONEX",1.2531328320802
"Pens",399,0,"ab posters",2.00502512562814
"Kitchen",599,0,"MODWARE",2.00334448160535
"Jewellery",1780,0,"GB Jewellery",2
"Footwear",799,0,"FAB FASHION",2.70847457627119
"Home",1490,0,"eKolhapuri",2.50420168067227
"Home",1100,0,"eKolhapuri",2.5
"Jewellery",6000,0,"Magic",4.95049504950495
"Home",1250,0,"eKolhapuri",2.5
"Jewellery",6000,0,"Magic",4.95049504950495
"Jewellery",6000,0,"Magic",4.95049504950495
"Footwear",794,0,"SHOPOJ",2
"Home",1300,0,"eKolhapuri",2.5
"Jewellery",6000,0,"Magic",4.95049504950495
"Footwear",499,0,"Theme United",1.2827763496144
"Beauty",499,0,"Shreya Collection",1.38611111111111
"Jewellery",6000,0,"Magic",4.95049504950495
"Home",1290,0,"eKolhapuri",2.50485436893204
"Home",1300,0,"eKolhapuri",2.5
"Jewellery",6000,0,"Magic",4.95049504950495
"Beauty",450,0,"Sunvalley",1.40625
"Jewellery",6000,0,"Magic",4.95049504950495
"Footwear",799,0,"FAB FASHION",2.70847457627119
"Footwear",499,0,"Atithi",2.00401606425703
"Footwear",1299,0,"PINK FEVER",1.85836909871245
"Home",1815,0,"eKolhapuri",2.50344827586207
"Footwear",799,0,"FAB FASHION",2.70847457627119
"Jewellery",6000,0,"Magic",4.95049504950495
"Clothing",1499,0,"SWARN",6.54585152838428
"Footwear",1299,0,"PINK FEVER",1.85836909871245
"Clothing",1099,0,"Paranoid",4.14716981132075
"Home",1650,0,"eKolhapuri",2.5
"Footwear",1099,0,"PINK FEVER",1.8347245409015
"Footwear",1299,0,"PINK FEVER",1.85836909871245
"Beauty",499,0,"Shreya Collection",1.38611111111111
"Toys",497,0,"Funcart",1.30104712041885
"Tools",499,0,"IndianShelf",2.1695652173913
"Kitchen",1400,0,"LUCINA",1.70731707317073
"Clothing",699,0,"Kothari",2.00286532951289
"Tools",499,0,"IndianShelf",2.41062801932367
"Toys",164,0,"Funcart",1.3015873015873
"Beauty",449,0,"My DT Lifestyle",1.46732026143791
"Kitchen",1400,0,"LUCINA",1.70731707317073
"Clothing",699,0,"Kothari",2.33779264214047
"Toys",364,0,"Funcart",1.3
"Clothing",1699,0,"PurePlay",1.66732090284593
"Clothing",999,0,"SAE FASHIONS",1.332
"Clothing",549,0,"Cotts Hub",2.20481927710843
"Clothing",1500,0,"Trendy Girls",2.20913107511046
"Clothing",2900,0,"Pogo",1.17408906882591
"Clothing",5000,0,"Indianbeauty",5.56173526140156
"Clothing",5000,0,"Indianbeauty",5.56173526140156
"Clothing",2000,0,"Mahek Saree",1.33333333333333
"Bags",749,0,"Urban Diseno",3.00803212851406
"Bags",1049,0,"Urban Diseno",2.10220440881764
"Clothing",2000,0,"Mahek Saree",1.33333333333333
"Clothing",2100,0,"Vipul Saree",1.4
"Clothing",1499,0,"BOMBAY VELVAT FAB",1.76560659599529
"Bags",1199,0,"walletsnbags",1.71530758226037
"Clothing",3000,0,"Vipul Saree",1.5
"Clothing",2690,0,"Kazo",2.5
"Clothing",2500,0,"Vipul Saree",1.47058823529412
"Clothing",5000,0,"Indianbeauty",5.56173526140156
"Clothing",2000,0,"Mahek Saree",1.33333333333333
"Clothing",2100,0,"Vipul Saree",1.4
"Clothing",1499,0,"BOMBAY VELVAT FAB",1.76560659599529
"Clothing",1680,0,"Monte Carlo",1
"Bags",849,0,"Urban Diseno",2.50442477876106
"Clothing",2580,0,"Pokizo",1.92537313432836
"Clothing",2100,0,"Vipul Saree",1.4
"Clothing",5000,0,"Indianbeauty",5.56173526140156
"Clothing",2000,0,"Mahek Saree",1.33333333333333
"Clothing",1990,0,"Pokizo",1.90430622009569
"Bags",849,0,"Urban Diseno",2.50442477876106
"Clothing",2100,0,"Vipul Saree",1.4
"Clothing",2999,0,"Vedant Lifestyle",3.75344180225282
"Clothing",1799,0,"Spink",3.00333889816361
"Clothing",2500,0,"Vipul Saree",1.47058823529412
"Clothing",2100,0,"Vipul Saree",1.4
"Mobiles",999,0,"Gold Dust",2.00200400801603
"Clothing",1800,0,"KID'S STOP",2.11764705882353
"Clothing",12500,0,"LATHERO",1.66688891852247
"Clothing",1000,0,"V3iShop",1.81818181818182
"Clothing",695,0,"Download Apparel",1.43298969072165
"Clothing",1575,0,"Be 13",1.33361558001693
"Clothing",1545,0,"Lilliput",1.25
"Clothing",856,0,"Broche",1
"Clothing",899,0,"Rama",1.91684434968017
"Jewellery",2150,0,"YELLOW CHIMES",2.2119341563786
"Clothing",999,0,"Ashdan",1.81967213114754
"Automotive",799,0,"AUTOSiTY",1.60120240480962
"Clothing",1598,0,"L'appel Du vide",2.28612303290415
"Clothing",1598,0,"L'appel Du vide",2.28612303290415
"Tools",769,0,"Sheetal",2.85873605947955
"Clothing",1598,0,"L'appel Du vide",2.28612303290415
"Clothing",255,0,"Sona",1
"Clothing",1598,0,"L'appel Du vide",2.28612303290415
"Tools",4140,0,"BM BELMONTE",1.18319519862818
"Clothing",899,0,"Kanvin",1
"Kitchen",299,0,"MARVEL",1
"Kitchen",199,0,"MARVEL",1
"Kitchen",169,0,"DISNEY",1
"Home",599,0,"SHOPOJ",1.7163323782235
"Sports",435,0,"Total",1.24285714285714
"Home",1399,0,"SHOPOJ",1.69575757575758
"Home",2199,0,"SHOPOJ",1.34495412844037
"Sports",560,0,"Total",1.24444444444444
"Home",2599,0,"SHOPOJ",1.33282051282051
"Home",999,0,"SHOPOJ",1.42918454935622
"Home",2099,0,"SHOPOJ",1.43964334705075
"Home",999,0,"SHOPOJ",1.81636363636364
"Footwear",200,0,"LRB",1.18343195266272
"Home",899,0,"SHOPOJ",1.74563106796117
"Sports",803,0,"Gravolite",1.70127118644068
"Sports",2582,0,"Gravolite",1.69980250164582
"Pens",410,0,"CALTRIX",1
"Home",600,0,"PURBI CRAFTS",2
"Sports",923,0,"Gravolite",1.69981583793738
"Footwear",700,0,"zasmina",2.00573065902579
"Sports",1817,0,"Gravolite",1.69971936389149
"Sports",781,0,"Gravolite",1.70152505446623
"Sports",2145,0,"Gravolite",1.69968304278922
"Sports",1552,0,"Gravolite",1.69989047097481
"Sports",999,0,"ShopSince",2.35058823529412
"Footwear",499,0,"Metmo",3.3489932885906
"Home",5295,0,"Boss",1
"Home",800,0,"AND Designs",5.33333333333333
"Mobiles",5499,0,"Wayona",2.55886458818055
"Mobiles",2099,0,"codio World",1.90991810737034
"Automotive",449,0,"AutoKraftZ",2.17961165048544
"Clothing",1299,0,"Finger's",1.60568603213844
"Sports",599,0,"Triumph",1.4433734939759
"Home",2549,0,"Home Fashion Gallery",1
"Automotive",449,0,"AutoKraftZ",2.17961165048544
"Clothing",3795,0,"Quiksilver",1.1112737920937
"Home",999,0,"Ville Style",2.50375939849624
"Clothing",450,1,"Vector X",1.45161290322581
"Clothing",700,1,"Vector X",1.52173913043478
"Clothing",999,0,"Fab Nisa",1
"Clothing",999,0,"Fab Nisa",1
"Clothing",1999,0,"KANCHOO",2.10642781875659
"Clothing",2999,0,"HUNYBUNI",3.16016859852476
"Clothing",2499,0,"ABIDA",2.5015015015015
"Clothing",2999,0,"HUNYBUNI",3.16016859852476
"Clothing",2999,0,"HUNYBUNI",3.16016859852476
"Clothing",1199,0,"Slim",2.54564755838641
"Clothing",1599,0,"Slim",3.20440881763527
"Clothing",1499,0,"",3.00400801603206
"Clothing",1649,0,"",3.67260579064588
"Beauty",245,0,"Sarah",1
"Kitchen",2999,0,"Wonderchef",1
"Jewellery",625,0,"Anuradha Art",1.98412698412698
"Footwear",999,0,"My Look",2.00200400801603
"Toys",999,0,"rainfun",2.664
"Toys",999,0,"rainfun",2.664
"Clothing",1399,0,"C9",1.2729754322111
"Clothing",1738,0,"Go India Store",2.10666666666667
"Clothing",999,0,"Gee & Bee",3.34113712374582
"Clothing",999,0,"PURYS",1
"Clothing",599,0,"Yepme",2.00334448160535
"Clothing",599,0,"Yepme",2.00334448160535
"Beauty",450,0,"MIb",1.11111111111111
"Clothing",649,0,"CLUB YORK",1.42637362637363
"Tools",1200,0,"Importwala",1
"Clothing",599,0,"Yepme",2.00334448160535
"Clothing",1499,0,"C9",1.5005005005005
"Clothing",599,0,"Yepme",2.00334448160535
"Clothing",1999,0,"C9",1.53887605850654
"Sports",1200,0,"Kawachi",2.03389830508475
"Clothing",599,0,"Yepme",2.00334448160535
"Clothing",1199,0,"Andrew Christian",2.183970856102
"Clothing",1999,0,"Tiny Toon",3.33722871452421
"Clothing",1738,0,"Go India Store",2.10666666666667
"Home",899,0,"Deepvan",2.73252279635258
"Clothing",2398,0,"FIFO",2
"Jewellery",849,0,"RIANZ",1.42689075630252
"Clothing",2398,0,"FIFO",2
"Kitchen",35,0,"Geol",1
"Clothing",2398,0,"FIFO",2
"Mobiles",999,0,"Newdort",3.34113712374582
"Jewellery",999,0,"Bajya",3.93307086614173
"Footwear",799,0,"Pollo",2.00250626566416
"Automotive",1299,0,"Himmlisch",4.34448160535117
"Automotive",2299,0,"Kozdiko",2.3013013013013
"Jewellery",899,0,"CHKOKKO",1.5008347245409
"Jewellery",999,0,"Bajya",3.93307086614173
"Clothing",449,0,"Little Kangaroos",1
"Footwear",2995,0,"Nike",1
"Footwear",999,0,"Lee Parke",2.00200400801603
"Footwear",999,0,"Lee Parke",1
"Clothing",1499,0,"VASTRAM",2.5108877721943
"Clothing",2320,0,"Shonaya",4.21052631578947
"Kitchen",449,0,"Shopmania",1.99555555555556
"Clothing",500,0,"",1.2531328320802
"Clothing",799,0,"",1.90692124105012
"Clothing",799,0,"",1.90692124105012
"Footwear",999,0,"aadi",1.6677796327212
"Footwear",499,0,"Tennis",1
"Home",1999,0,"AapnoCrafts",2.96587537091988
"Jewellery",499,0,"Tangerine",1.25062656641604
"Jewellery",599,0,"Mentiezi",2.00334448160535
"Jewellery",1500,0,"Silver Shoppee",2.41935483870968
"Jewellery",899,0,"Golden Peacock",2.41018766756032
"Jewellery",900,0,"Anuradha Art",1.8
"Jewellery",400,0,"Anuradha Art",1.77777777777778
"Sports",3499,0,"Quechua",1.2183147632312
"Jewellery",1240,0,"Johareez",2.48496993987976
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Jewellery",899,0,"Mentiezi",1.5008347245409
"Jewellery",399,0,"Samaa",2.67785234899329
"Jewellery",1899,0,"Ruvee",3.42162162162162
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Jewellery",350,0,"Anuradha Art",1.75
"Jewellery",550,0,"Anuradha Art",1.83333333333333
"Jewellery",550,0,"Anuradha Art",1.83333333333333
"Jewellery",1299,0,"Avaron Projekt",1.85836909871245
"Jewellery",975,0,"Anuradha Art",1.5
"Clothing",399,1,"Mothercare",1
"Jewellery",900,0,"Anuradha Art",1.5
"Jewellery",575,0,"Anuradha Art",1.53333333333333
"Clothing",499,1,"Mothercare",1
"Jewellery",600,0,"B R TRADING",2
"Jewellery",600,0,"Anuradha Art",1.5
"Sports",3999,0,"Senterlan",1
"Jewellery",500,0,"Anuradha Art",1.53846153846154
"Jewellery",899,0,"WI Retail",3.15438596491228
"Jewellery",499,0,"Tangerine",1.25062656641604
"Jewellery",800,0,"Anuradha Art",1.77777777777778
"Jewellery",1299,0,"Avaron Projekt",1.85836909871245
"Clothing",699,1,"Mothercare",1
"Sports",3360,1,"Outgear",1
"Jewellery",1299,0,"Avaron projekt",1.85836909871245
"Clothing",399,1,"Mothercare",1
"Jewellery",1299,0,"Avaron Projekt",1.44493882091212
"Jewellery",899,0,"Mentiezi",1.5008347245409
"Jewellery",320,0,"Fashion Point",1.45454545454545
"Jewellery",690,0,"gurjari",1.40816326530612
"Jewellery",899,0,"Wi Retail",3.26909090909091
"Jewellery",400,0,"Anuradha Art",1.77777777777778
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Jewellery",800,0,"Anuradha Art",1.77777777777778
"Jewellery",300,0,"Anuradha Art",1.71428571428571
"Clothing",149,1,"Max",1
"Jewellery",900,0,"Anuradha Art",1.8
"Jewellery",1500,0,"Silver Shoppee",2.41935483870968
"Jewellery",1200,0,"Anuradha Art",1.84615384615385
"Jewellery",900,0,"Anuradha Art",1.8
"Jewellery",875,0,"SENECIO",2.65957446808511
"Jewellery",1099,0,"ANAHI",4.24324324324324
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Jewellery",750,0,"Anuradha Art",1.5
"Jewellery",1347,0,"Variation",3
"Jewellery",1499,0,"Shihibas",1.5005005005005
"Jewellery",1299,0,"Avaron Projekt",1.85836909871245
"Jewellery",900,0,"Anuradha Art",1.8
"Clothing",325,1,"612 League",2.00617283950617
"Jewellery",588,0,"B-Fashionable",1.21237113402062
"Jewellery",1299,0,"Avaron Projekt",1.44493882091212
"Jewellery",1299,0,"Avaron Projekt",1.85836909871245
"Clothing",399,1,"Mothercare",1
"Jewellery",1200,0,"Anuradha Art",1.84615384615385
"Jewellery",499,0,"Tangerine",1.25062656641604
"Jewellery",999,0,"Mivera",2.51637279596977
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Clothing",445,1,"612 League",2.0045045045045
"Clothing",399,1,"Mothercare",1
"Jewellery",800,0,"Anuradha Art",1.77777777777778
"Sports",595,0,"Wildcraft",1
"Sports",395,1,"Wildcraft",1
"Jewellery",325,0,"Anuradha Art",1.85714285714286
"Jewellery",500,0,"Anuradha Art",1.81818181818182
"Sports",6999,0,"Senterlan",1.5218525766471
"Jewellery",999,0,"sharp n style",3.58064516129032
"Jewellery",1299,0,"Avaron Projekt",1.44493882091212
"Jewellery",350,0,"Anuradha Art",1.75
"Jewellery",2000,0,"Dimple Creation",1.28205128205128
"Jewellery",1299,0,"Avaron projekt",1.85836909871245
"Jewellery",800,0,"Anuradha Art",1.77777777777778
"Jewellery",450,0,"Fashion Point",1.5
"Jewellery",499,0,"Tangerine",1.25062656641604
"Jewellery",1299,0,"WI Retail",4.51041666666667
"Sports",4999,0,"N Choice",6.25657071339174
"Sports",5999,0,"Senterlan",1.39544080018609
"Sports",4000,0,"Mount Track",1.90566936636494
"Jewellery",500,0,"Anuradha Art",1.81818181818182
"Jewellery",690,0,"gurjari",1.40816326530612
"Jewellery",350,0,"Anuradha Art",1.75
"Jewellery",1099,0,"ANAHI",4.24324324324324
"Jewellery",1347,0,"Variation",3
"Clothing",1299,1,"Mothercare",1
"Jewellery",899,0,"Dimple Creation",1.1525641025641
"Jewellery",350,0,"Anuradha Art",1.75
"Jewellery",499,0,"Tangerine",1.25062656641604
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Jewellery",1799,0,"Ruvee",3.27686703096539
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Sports",4500,1,"Coleman",1
"Jewellery",350,0,"Anuradha Art",1.75
"Jewellery",590,0,"gurjari",1.51282051282051
"Clothing",499,1,"Mothercare",1
"Jewellery",399,0,"Tangerine",1.33444816053512
"Jewellery",400,0,"Anuradha Art",1.77777777777778
"Jewellery",550,0,"Anuradha Art",1.83333333333333
"Jewellery",675,0,"Anuradha Art",1.5
"Jewellery",1100,0,"Anuradha Art",1.83333333333333
"Clothing",899,1,"Mothercare",1
"Jewellery",1299,0,"Avaron Projekt",1.60568603213844
"Clothing",3999,1,"adidas",2.10584518167457
"Jewellery",1347,0,"Variation",3
"Jewellery",1050,0,"Fashion Point",1.4
"Jewellery",900,0,"Anuradha Art",1.8
"Jewellery",350,0,"Anuradha Art",1.75
"Jewellery",1299,0,"Wi Retail",4.51041666666667
"Jewellery",699,0,"Outdazzle",1.27787934186472
"Jewellery",575,0,"Anuradha Art",1.53333333333333
"Jewellery",599,0,"hbs saree pin",1.50125313283208
"Jewellery",550,0,"Anuradha Art",1.83333333333333
"Jewellery",1347,0,"Variation",3
"Jewellery",900,0,"Anuradha Art",1.8
"Jewellery",1299,0,"Avaron Projekt",1.60568603213844
"Clothing",845,0,"Beebay",1.53636363636364
"Sports",1499,0,"Puma",1.15307692307692
"Jewellery",500,0,"Fashion Point",1.11111111111111
"Jewellery",325,0,"Anuradha Art",1.85714285714286
"Mobiles",1999,0,"CASEDEAL",3.33722871452421
"Mobiles",1999,0,"CASEDEAL",3.64116575591985
"Mobiles",1999,0,"CASEDEAL",3.64116575591985
"Clothing",1991,0,"Decot Paradise",1.99498997995992
"Mobiles",1999,0,"CASEDEAL",4.45211581291759
"Home",1399,0,"ZAIN",2.00143061516452
"Home",800,0,"jaisayram",2.85714285714286
"Mobiles",1999,0,"CASEDEAL",5.26052631578947
"Home",2599,0,"Good Night",3.72349570200573
"Automotive",290,0,"ROYAL ERADO",1.52631578947368
"Clothing",2699,0,"Aavaya Fashion",2.57047619047619
"Clothing",2499,0,"Tiny Toon",2.7797552836485
"Clothing",2999,0,"SATYA SITA",2.43030794165316
"Mobiles",500,0,"Sonanjali",2.5
"Clothing",2599,0,"RadadiyaTRD",3.99846153846154
"Clothing",2999,0,"ROSHNI FASHIONS",2.0006671114076
"Clothing",1990,0,"Pakiza Design",2.49061326658323
"Clothing",3599,0,"Design Desk",2.77059276366436
"Pens",1315,0,"Escoda",1
"Kitchen",360,0,"Shamrock",1.125
"Mobiles",500,0,"Sonanjali",2.5
"Clothing",2599,0,"RadadiyaTRD",2.4752380952381
"Footwear",700,0,"zasmina",2.41379310344828
"Pens",499,0,"LUXANTRA",1.62012987012987
"Clothing",2599,0,"RadadiyaTRD",2.36272727272727
"Mobiles",299,0,"Newgen Tech",1.50251256281407
"Clothing",2999,0,"Galexy Fashion",4.69327073552426
"Mobiles",299,0,"Newgen Tech",1.50251256281407
"Footwear",398,0,"Small Toes",1.59839357429719
"Footwear",599,0,"Metmo",2.40562248995984
"Mobiles",500,0,"Sonanjali",2.5
"Clothing",2999,0,"Unique Fashion",3.75344180225282
"Automotive",2900,0,"OEM",1.95286195286195
"Footwear",1200,0,"Small Toes",2.00333889816361
"Footwear",1599,0,"Glamour",1.14295925661187
"Automotive",1700,0,"OEM",1.94954128440367
"Automotive",2900,0,"OEM",1.88925081433225
"Automotive",500,0,"Speedwav",1.40056022408964
"Automotive",2965,0,"K&N",1
"Automotive",1700,0,"OEM",1.99063231850117
"Jewellery",699,0,"Imagica",1
"Jewellery",799,0,"Imagica",1
"Automotive",500,0,"Speedwav",1.59235668789809
"Clothing",1499,0,"Kook N Keech Disney",2.86068702290076
"Jewellery",1500,0,"Shopernow",2.14592274678112
"Automotive",2999,0,"K&N",1
"Automotive",820,0,"Speedwav",1.45648312611012
"Clothing",1570,0,"Fab Palace",3.34754797441365
"Automotive",7200,0,"Speedwav",2.05831903945111
"Automotive",500,0,"Speedwav",1.59235668789809
"Mobiles",999,0,"LAIBA",1.6677796327212
"Beauty",1899,0,"C. O. Bigelow",1.21341853035144
"Automotive",500,0,"Speedwav",1.59235668789809
"Footwear",499,0,"Apoxy",1.13667425968109
"Automotive",4290,0,"Pulse Audio",2.09268292682927
"Automotive",820,0,"Speedwav",1.45648312611012
"Jewellery",1500,0,"Shopernow",2.14592274678112
"Footwear",2499,1,"Puma",1.66711140760507
"Automotive",750,0,"Speedwav",1.08853410740203
"Automotive",900,0,"Speedwav",1.58450704225352
"Automotive",1300,0,"Speedwav",1.83356840620592
"Automotive",2818,0,"Pro biker",3.0764192139738
"Footwear",599,0,"Daxter",1.50125313283208
"Clothing",2999,0,"Krasiv",5.46265938069217
"Automotive",7200,0,"Speedwav",2.12828850133018
"Automotive",1700,0,"OEM",2.03836930455636
"Automotive",500,0,"Speedwav",1.44092219020173
"Mobiles",999,0,"LAIBA",1.6677796327212
"Automotive",1700,0,"OEM",2.00708382526564
"Automotive",1700,0,"OEM",1.89520624303233
"Footwear",1999,0,"Escan",2.001001001001
"Clothing",150,0,"Sai Senorita",1
"Jewellery",1500,0,"Shopernow",2.14592274678112
"Automotive",500,0,"Speedwav",1.42857142857143
"Automotive",500,0,"Speedwav",1.59235668789809
"Automotive",3999,0,"Favourite BikerZ",2.00050025012506
"Watches",399,0,"Merchant eshop",1.60240963855422
"Footwear",999,0,"xpert",2.00200400801603
"Kitchen",500,0,"Varmora",1.2531328320802
"Mobiles",999,0,"LAIBA",2.00200400801603
"Jewellery",599,0,"Imagica",1
"Mobiles",999,0,"LAIBA",1.42714285714286
"Automotive",2999,0,"K&N",1
"Clothing",1299,0,"Creez",1.44493882091212
"Mobiles",599,0,"Robotel",2.00334448160535
"Automotive",500,0,"Speedwav",1.44092219020173
"Automotive",1700,0,"OEM",2.03836930455636
"Automotive",500,0,"Speedwav",1.44092219020173
"Automotive",1700,0,"OEM",1.92307692307692
"Automotive",500,0,"Speedwav",1.42857142857143
"Home",950,0,"Lab No. 4",1.26666666666667
"Automotive",500,0,"Speedwav",1.59235668789809
"Mobiles",999,0,"LAIBA",1.42918454935622
"Mobiles",999,0,"Koie",1.6677796327212
"Automotive",500,0,"Speedwav",1.59235668789809
"Home",1672,0,"KLOCX",2
"Home",2049,0,"Vitalwalls",1.10816657652785
"Home",1633,0,"KalaSanthe",1
"Jewellery",2000,0,"Archi Collection",4.34782608695652
"Home",1633,0,"KalaSanthe",1
"Home",2149,0,"Vitalwalls",1.10261672652642
"Clothing",998,0,"",2.66133333333333
"Home",1849,0,"Vitalwalls",1.12128562765312
"Mobiles",799,0,"Kanu",1.77951002227171
"Automotive",1500,0,"Speedwav",1.71821305841924
"Kitchen",630,0,"NIKsales",1.57894736842105
"Home",1999,0,"HomeeHub",1.50075075075075
"Clothing",699,0,"",2.33779264214047
"Home",1999,0,"HomeeHub",1.50075075075075
"Clothing",600,0,"",2.66666666666667
"Home",700,0,"Akshyavat",1.33333333333333
"Home",1999,0,"HomeeHub",1.50075075075075
"Home",999,0,"HomeeHub",1.6677796327212
"Automotive",900,0,"Speedwav",1.79640718562874
"Clothing",1000,0,"",1.43061516452074
"Home",598,0,"DeStudio",1.49874686716792
"Home",598,0,"DeStudio",1.49874686716792
"Home",598,0,"DeStudio",1.49874686716792
"Clothing",1599,0,"",1.25019546520719
"Clothing",899,0,"",2.2531328320802
"Pens",949,0,"Rajrang",1.825
"Automotive",599,0,"Favourite Bikerz",1.59308510638298
"Clothing",1200,0,"",3.42857142857143
"Automotive",995,0,"Auto Wheel Garage",1.20606060606061
"Clothing",1200,0,"",3.43839541547278
"Clothing",1499,0,"",1.38796296296296
"Home",598,0,"DeStudio",1.49874686716792
"Home",1999,0,"HomeeHub",1.50075075075075
"Clothing",1200,0,"",3.42857142857143
"Jewellery",1499,0,"American Diamond",3.75689223057644
"Home",1999,0,"HomeeHub",1.50075075075075
"Home",598,0,"DeStudio",1.49874686716792
"Pens",1683,0,"Clairefontaine",1.68468468468468
"Home",598,0,"DeStudio",1.49874686716792
"Watches",1199,0,"",2.40280561122244
"Pens",550,0,"Mad(e) in India",1.05162523900574
"Home",449,0,"Creative Width Decor",2.00446428571429
"Home",3748,0,"Home Fashion Gallery",1.66651845264562
"Home",599,0,"Creative Width Decor",2.00334448160535
"Clothing",1999,0,"",2.001001001001
"Home",598,0,"DeStudio",1.49874686716792
"Home",1999,0,"HomeeHub",1.50075075075075
"Home",1049,0,"Fresh From Loom",1.61882716049383
"Clothing",1500,0,"",2.00267022696929
"Pens",1699,0,"Tiedribbons",2.43061516452074
"Clothing",999,0,"",3.34113712374582
"Clothing",999,0,"",3.34113712374582
"Kitchen",400,0,"SAG Technical Solutions",1.52671755725191
"Home",899,0,"Creative Width Decor",2.0022271714922
"Clothing",1295,0,"",1
"Home",998,0,"DeStudio",2
"Home",1599,0,"Handloom Hut",1.45495905368517
"Home",1999,0,"HomeeHub",1.50075075075075
"Home",999,0,"HomeeHub",1.6677796327212
"Home",598,0,"DeStudio",1.49874686716792
"Clothing",1200,0,"",3.43839541547278
"Home",999,0,"HomeeHub",1.6677796327212
"Kitchen",399,0,"Syska Led Lights",1.62857142857143
"Home",598,0,"DeStudio",1.49874686716792
"Clothing",1199,0,"",1
"Home",4300,0,"Eco Haat",1.19444444444444
"Home",1999,0,"HomeeHub",1.50075075075075
"Home",849,0,"Creative Width Decor",2.00235849056604
"Home",999,0,"HomeeHub",1.6677796327212
"Home",1999,0,"HomeeHub",1.50075075075075
"Clothing",999,0,"",1
"Home",598,0,"DeStudio",1.49874686716792
"Clothing",600,0,"",2.4
"Home",999,0,"HomeeHub",1.6677796327212
